payment_id,customer_id,staff_id,rental_id,amount,payment_date
30582,139,2,9920,4.99,25:40.0
30583,140,1,6286,4.99,24:02.0
30584,140,1,6407,9.99,30:46.0
30585,140,2,6571,0.99,20:14.0
30586,140,1,6918,2.99,58:56.0
30587,140,1,7170,4.99,26:53.0
30588,140,1,9094,4.99,03:37.0
30589,140,1,9404,0.99,50:02.0
30590,141,1,4057,1.99,28:47.0
30591,141,2,4297,0.99,52:36.0
30592,141,1,4656,5.99,18:37.0
30593,141,2,5062,2.99,05:16.0
30594,141,1,5769,0.99,46:25.0
30595,141,2,6979,4.99,18:20.0
30596,141,2,7878,2.99,55:37.0
30597,141,1,8434,4.99,48:41.0
30598,141,2,9073,7.99,18:23.0
30599,141,1,9584,4.99,34:15.0
30600,141,2,9683,2.99,15:40.0
30601,142,2,3492,2.99,13:04.0
30602,142,2,4497,4.99,19:59.0
30603,142,1,4531,4.99,56:26.0
30604,142,1,6522,0.99,40:25.0
30605,142,1,7764,2.99,08:32.0
30606,142,2,8513,2.99,21:26.0
30607,142,2,8623,4.99,23:38.0
30608,142,1,9020,7.99,59:54.0
30609,142,1,9131,2.99,24:24.0
30610,142,1,9419,5.99,33:26.0
30611,143,1,4031,7.99,00:34.0
30612,143,2,4221,0.99,47:24.0
30613,143,1,4585,7.99,40:25.0
30614,143,2,6076,6.99,33:57.0
30615,143,2,6207,4.99,02:51.0
30616,143,1,8312,0.99,01:05.0
30617,143,1,8335,0.99,46:52.0
30618,143,2,9889,1.99,31:17.0
30619,143,1,10118,0.99,44:58.0
30620,144,1,4726,6.99,19:21.0
30621,144,2,4818,3.99,46:49.0
30622,144,2,5049,0.99,22:39.0
30623,144,2,5374,8.99,20:35.0
30624,144,2,5408,7.99,45:18.0
30625,144,2,5526,7.99,32:30.0
30626,144,2,6614,7.99,02:16.0
30627,144,2,6791,9.99,03:34.0
30628,144,2,7378,5.99,00:00.0
30629,144,2,7566,2.99,03:12.0
30630,144,1,7830,0.99,12:16.0
30631,144,1,7858,3.99,18:45.0
30632,144,2,8459,5.99,34:07.0
30633,144,1,8983,0.99,59:35.0
30634,144,1,9034,7.99,39:25.0
30635,144,1,9098,3.99,12:48.0
30636,144,2,9174,4.99,10:37.0
30637,144,2,9714,0.99,43:59.0
30638,145,1,3647,5.99,57:44.0
30639,145,2,4201,8.99,48:18.0
30640,145,1,4364,4.99,15:18.0
30641,145,2,4405,6.99,01:43.0
30642,145,1,4470,2.99,49:24.0
30643,145,2,4817,2.99,45:58.0
30644,145,2,6056,2.99,29:54.0
30645,145,1,6339,1.99,13:59.0
30646,145,2,6378,0.99,13:50.0
30647,145,2,7061,2.99,19:37.0
30648,145,1,7529,7.99,46:35.0
30649,145,2,7954,0.99,53:32.0
30650,145,1,8380,0.99,59:56.0
30651,145,1,9156,2.99,33:22.0
30652,145,2,9576,0.99,21:26.0
30653,146,1,4849,6.99,03:01.0
30654,146,2,5000,4.99,44:40.0
30655,146,1,6102,7.99,21:36.0
30656,146,2,6184,6.99,47:48.0
30657,146,1,6327,4.99,35:56.0
30658,146,1,6990,0.99,31:13.0
30659,146,2,8246,3.99,07:08.0
30660,147,2,3919,7.99,54:48.0
30661,147,2,3956,2.99,30:18.0
30662,147,2,4792,0.99,58:05.0
30663,147,2,5044,0.99,58:52.0
30664,147,1,5567,2.99,05:13.0
30665,147,1,5844,0.99,43:10.0
30666,147,2,6343,0.99,20:02.0
30667,147,2,6469,4.99,57:54.0
30668,147,2,6753,2.99,24:09.0
30669,147,2,7044,0.99,55:56.0
30670,147,1,7723,0.99,14:04.0
30671,147,1,8893,2.99,16:46.0
30672,147,2,9772,0.99,24:34.0
30673,148,1,3653,0.99,13:40.0
30674,148,1,4080,0.99,38:21.0
30675,148,1,4746,2.99,16:22.0
30676,148,1,4950,2.99,26:34.0
30677,148,1,5034,4.99,16:42.0
30678,148,1,5372,4.99,17:06.0
30679,148,1,6169,1.99,54:23.0
30680,148,1,6640,8.99,55:46.0
30681,148,2,6793,10.99,06:22.0
30682,148,1,7656,0.99,35:46.0
30683,148,2,7693,4.99,59:49.0
30684,148,1,7865,9.99,35:31.0
30685,148,2,8111,4.99,38:30.0
30686,148,2,8331,3.99,41:56.0
30687,148,1,8394,4.99,30:41.0
30688,148,2,8578,4.99,26:41.0
30689,148,2,8626,4.99,31:47.0
30690,148,1,9023,5.99,05:07.0
30691,148,1,9106,2.99,21:01.0
30692,148,1,9530,1.99,37:33.0
30693,148,1,9594,4.99,52:19.0
30694,148,2,10067,4.99,06:25.0
30695,149,1,3894,2.99,30:06.0
30696,149,1,3939,6.99,44:59.0
30697,149,1,4766,3.99,44:31.0
30698,149,1,4837,0.99,37:39.0
30699,149,1,5091,2.99,21:21.0
30700,149,1,5298,10.99,04:44.0
30701,149,1,6356,4.99,26:15.0
30702,149,2,6940,5.99,47:02.0
30703,149,2,7559,4.99,48:30.0
30704,149,1,7989,6.99,07:32.0
30705,149,2,10154,2.99,59:16.0
30706,150,1,4271,6.99,07:19.0
30707,150,1,6633,2.99,04:09.0
30708,150,2,7690,4.99,54:48.0
30709,150,1,9121,2.99,04:53.0
30710,151,1,4376,2.99,53:00.0
30711,151,2,6720,0.99,09:43.0
30712,151,2,6768,3.99,16:18.0
30713,151,2,6854,0.99,07:24.0
30714,151,1,7189,0.99,03:29.0
30715,151,2,7332,3.99,27:24.0
30716,151,1,9253,4.99,48:39.0
30717,151,1,9890,4.99,33:11.0
30718,151,1,9969,2.99,06:39.0
30719,151,1,10078,2.99,30:29.0
30720,152,2,3577,2.99,09:03.0
30721,152,1,3786,7.99,29:08.0
30722,152,1,4974,4.99,29:03.0
30723,152,1,6273,0.99,37:08.0
30724,152,1,6612,2.99,57:00.0
30725,152,1,9010,5.99,40:31.0
30726,153,1,3795,0.99,06:08.0
30727,153,1,3949,0.99,15:03.0
30728,153,1,4194,5.99,28:06.0
30729,153,2,4670,5.99,42:45.0
30730,153,2,5676,0.99,06:59.0
30731,153,2,5771,0.99,55:12.0
30732,153,2,6818,9.99,49:21.0
30733,153,2,7824,7.99,03:14.0
30734,153,2,9936,0.99,56:08.0
30735,153,2,10015,4.99,39:44.0
30736,154,2,3806,7.99,38:08.0
30737,154,2,3912,0.99,38:30.0
30738,154,2,4132,4.99,34:34.0
30739,154,1,4252,2.99,41:32.0
30740,154,1,4850,5.99,07:58.0
30741,154,1,5101,0.99,49:56.0
30742,154,2,5760,2.99,13:15.0
30743,154,1,6048,0.99,00:50.0
30744,154,2,6993,4.99,33:51.0
30745,154,1,7055,4.99,14:09.0
30746,154,1,7156,4.99,48:01.0
30747,154,2,7900,1.99,40:00.0
30748,154,2,8334,7.99,46:52.0
30749,154,2,9286,2.99,00:55.0
30750,155,1,5128,1.99,54:21.0
30751,155,1,6066,5.99,01:09.0
30752,155,1,6085,4.99,53:03.0
30753,155,2,6087,4.99,57:49.0
30754,155,1,6443,2.99,04:18.0
30755,155,1,7077,3.99,41:29.0
30756,155,1,7492,2.99,22:45.0
30757,155,2,7730,5.99,28:15.0
30758,155,2,9781,7.99,41:29.0
30759,155,1,10098,0.99,09:44.0
30760,156,2,4394,2.99,41:12.0
30761,156,2,5534,4.99,55:16.0
30762,156,1,5828,2.99,55:52.0
30763,156,2,5908,0.99,12:41.0
30764,156,2,6540,6.99,19:40.0
30765,156,2,7389,2.99,24:42.0
30766,156,2,7822,4.99,00:12.0
30767,156,1,9409,6.99,02:20.0
30768,156,1,9696,0.99,42:13.0
30769,157,1,3739,0.99,22:45.0
30770,157,1,4253,5.99,41:40.0
30771,157,2,4435,3.99,19:31.0
30772,157,1,4919,0.99,10:21.0
30773,157,1,5862,4.99,49:15.0
30774,157,1,7110,2.99,59:15.0
30775,157,2,7195,2.99,15:28.0
30776,157,2,7499,4.99,38:55.0
30777,157,2,8163,0.99,40:15.0
30778,157,2,8337,0.99,00:22.0
30779,157,2,8347,0.99,17:52.0
30780,157,2,8576,4.99,23:28.0
30781,157,1,8707,0.99,50:25.0
30782,157,1,8827,4.99,59:51.0
30783,157,2,9237,2.99,16:44.0
30784,157,2,9264,4.99,20:03.0
30785,157,1,9958,2.99,32:23.0
30786,157,1,10203,4.99,13:54.0
30787,158,1,4117,8.99,26:41.0
30788,158,1,5672,2.99,48:05.0
30789,158,1,5988,4.99,24:05.0
30790,158,1,6416,2.99,57:41.0
30791,158,2,6901,5.99,15:00.0
30792,158,2,7159,2.99,52:27.0
30793,158,1,7732,0.99,31:59.0
30794,158,2,7952,2.99,52:16.0
30795,158,1,8750,2.99,42:48.0
30796,158,1,8957,1.99,02:37.0
30797,158,1,9393,2.99,33:15.0
30798,158,1,9713,1.99,41:55.0
30799,158,1,9801,2.99,31:40.0
30800,159,2,3914,5.99,39:37.0
30801,159,2,4273,4.99,08:49.0
30802,159,2,5656,0.99,59:34.0
30803,159,2,6885,4.99,24:31.0
30804,159,2,8212,2.99,05:50.0
30805,159,1,8470,0.99,57:17.0
30806,159,2,9022,3.99,03:12.0
30807,159,2,9132,0.99,24:27.0
30808,159,1,9559,7.99,44:20.0
30809,159,1,9917,4.99,23:38.0
30810,160,1,4842,0.99,49:57.0
30811,160,1,4908,5.99,34:11.0
30812,160,2,6364,6.99,43:15.0
30813,160,2,6448,1.99,14:26.0
30814,160,2,7500,0.99,44:30.0
30815,160,1,8184,4.99,51:02.0
30816,160,1,9681,0.99,10:36.0
30817,160,2,9758,2.99,54:05.0
30818,160,2,10089,2.99,45:36.0
30819,161,1,3948,4.99,14:20.0
30820,161,2,4187,0.99,09:58.0
30821,161,2,4248,6.99,27:47.0
30822,161,1,4490,2.99,54:59.0
30823,161,2,5349,6.99,04:02.0
30824,161,2,6873,4.99,49:17.0
30825,161,1,7003,2.99,00:33.0
30826,161,2,8774,4.99,33:31.0
30827,161,1,9135,4.99,35:20.0
30828,161,2,9421,0.99,36:59.0
30829,162,2,4982,2.99,59:19.0
30830,162,2,8478,4.99,09:03.0
30831,162,1,8582,4.99,31:54.0
30832,162,2,9167,4.99,59:04.0
30833,162,1,9726,7.99,05:34.0
30834,162,1,9775,0.99,28:27.0
30835,162,2,10093,5.99,58:59.0
30836,163,2,3915,3.99,45:13.0
30837,163,1,4126,1.99,52:38.0
30838,163,2,5549,4.99,26:56.0
30839,163,1,5574,10.99,23:05.0
30840,163,1,6109,0.99,49:24.0
30841,163,1,6831,1.99,12:31.0
30842,163,1,7303,1.99,23:06.0
30843,163,1,7403,2.99,50:36.0
30844,163,2,8040,0.99,08:10.0
30845,163,2,8063,4.99,43:38.0
30846,163,2,8403,4.99,55:06.0
30847,164,2,4548,4.99,50:21.0
30848,164,1,5895,3.99,41:46.0
30849,164,1,6393,0.99,56:39.0
30850,164,2,6558,2.99,44:34.0
30851,164,1,6637,4.99,26:06.0
30852,164,2,6702,0.99,16:30.0
30853,164,1,6980,3.99,18:57.0
30854,164,1,7227,6.99,22:10.0
30855,164,2,8135,3.99,31:52.0
30856,164,2,8824,4.99,51:25.0
30857,165,2,3531,4.99,52:35.0
30858,165,1,3784,5.99,26:23.0
30859,165,2,4304,0.99,29:46.0
30860,165,2,4945,2.99,13:29.0
30861,165,1,5472,4.99,45:07.0
30862,165,2,5658,4.99,02:35.0
30863,165,2,5901,6.99,50:39.0
30864,165,1,5973,0.99,37:44.0
30865,165,1,7074,2.99,34:51.0
30866,165,1,8608,0.99,47:19.0
30867,165,2,9182,7.99,35:25.0
30868,165,2,9685,4.99,17:45.0
30869,166,2,3606,2.99,56:29.0
30870,166,1,3642,2.99,46:47.0
30871,166,2,4389,6.99,27:25.0
30872,166,1,4658,0.99,19:38.0
30873,166,1,5184,4.99,43:01.0
30874,166,2,5380,4.99,37:11.0
30875,166,1,5646,2.99,36:36.0
30876,166,1,5855,7.99,22:33.0
30877,166,2,6237,0.99,47:39.0
30878,166,2,6882,2.99,19:06.0
30879,166,1,7581,2.99,43:02.0
30880,166,1,8052,5.99,25:58.0
30881,166,1,9009,8.99,40:28.0
30882,167,2,3518,4.99,24:30.0
30883,167,2,4493,0.99,08:51.0
30884,167,2,5131,0.99,03:30.0
30885,167,1,5178,4.99,28:19.0
30886,167,1,5191,0.99,55:15.0
30887,167,1,5413,4.99,57:09.0
30888,167,1,5781,2.99,17:57.0
30889,167,2,6269,4.99,27:10.0
30890,167,1,7608,4.99,37:03.0
30891,167,1,8092,2.99,56:34.0
30892,167,2,8227,4.99,30:49.0
30893,167,1,8318,2.99,12:57.0
30894,167,1,8793,0.99,25:49.0
30895,167,2,8864,0.99,20:39.0
30896,167,2,9563,4.99,57:06.0
30897,168,1,3530,2.99,51:12.0
30898,168,1,4308,5.99,57:43.0
30899,168,2,4363,5.99,11:55.0
30900,168,2,4953,2.99,38:15.0
30901,168,1,5459,0.99,12:23.0
30902,168,1,5907,5.99,10:08.0
30903,168,1,6334,5.99,49:11.0
30904,168,2,6444,0.99,04:29.0
30905,168,2,6809,3.99,20:21.0
30906,168,2,8352,1.99,20:28.0
30907,168,1,8527,1.99,49:27.0
30908,168,2,8659,6.99,54:58.0
30909,168,2,8883,1.99,53:15.0
30910,168,2,9197,4.99,00:03.0
30911,168,1,9418,4.99,29:19.0
30912,168,2,9857,6.99,29:20.0
30913,168,2,9899,4.99,41:03.0
30914,169,1,3493,8.99,14:46.0
30915,169,1,4687,4.99,22:46.0
30916,169,1,5066,2.99,17:17.0
30917,169,1,6143,3.99,31:04.0
30918,169,2,6453,4.99,28:20.0
30919,169,2,6488,9.99,48:36.0
30920,169,2,7187,6.99,56:25.0
30921,169,1,7597,0.99,04:16.0
30922,169,2,8558,4.99,53:16.0
30923,169,2,9203,0.99,12:07.0
30924,170,2,3651,4.99,08:58.0
30925,170,1,3749,4.99,46:30.0
30926,170,2,4113,4.99,18:19.0
30927,170,2,4468,0.99,46:26.0
30928,170,2,5075,0.99,40:34.0
30929,170,1,5573,4.99,19:14.0
30930,170,2,5685,7.99,30:05.0
30931,170,2,5808,2.99,46:00.0
30932,170,1,7999,7.99,38:41.0
30933,170,2,9517,2.99,09:50.0
30934,170,1,9817,2.99,01:58.0
30935,170,1,10102,9.99,17:37.0
30936,171,1,3621,0.99,32:22.0
30937,171,2,3745,2.99,38:59.0
30938,171,1,5660,5.99,14:39.0
30939,171,1,5986,4.99,23:23.0
30940,171,1,6766,2.99,00:28.0
30941,171,2,6774,0.99,24:35.0
30942,171,1,7037,3.99,35:11.0
30943,171,2,9066,4.99,57:21.0
30944,171,2,9084,5.99,42:56.0
30945,172,1,4820,5.99,53:50.0
30946,172,1,4821,4.99,56:35.0
30947,172,2,4878,6.99,02:16.0
30948,172,2,6246,7.99,26:18.0
30949,172,1,6380,0.99,24:07.0
30950,172,1,6875,5.99,51:32.0
30951,172,1,7122,6.99,31:45.0
30952,172,1,7135,2.99,02:59.0
30953,172,1,7194,3.99,08:25.0
30954,172,2,7261,2.99,43:28.0
30955,172,1,7638,4.99,41:53.0
30956,172,2,8944,6.99,40:11.0
30957,172,1,9118,2.99,52:45.0
30958,172,2,9218,5.99,43:02.0
30959,173,2,3717,0.99,22:01.0
30960,173,1,4904,7.99,21:54.0
30961,173,2,5430,2.99,48:21.0
30962,173,2,5485,4.99,23:52.0
30963,173,1,5488,2.99,30:33.0
30964,173,2,5531,2.99,42:26.0
30965,173,1,5615,3.99,47:18.0
30966,173,2,6021,4.99,38:45.0
30967,173,1,7644,0.99,56:00.0
30968,173,2,8299,2.99,24:27.0
30969,173,2,8808,4.99,07:34.0
30970,173,2,8829,8.99,02:01.0
30971,173,1,9097,4.99,09:02.0
30972,173,2,9512,2.99,54:57.0
30973,174,2,4803,1.99,25:01.0
30974,174,2,5414,4.99,58:03.0
30975,174,1,6909,4.99,37:57.0
30976,174,2,8348,7.99,17:53.0
30977,174,1,8754,4.99,46:57.0
30978,174,1,9301,4.99,02:56.0
30979,174,1,9847,2.99,02:10.0
30980,175,1,3625,4.99,41:19.0
30981,175,2,4167,5.99,05:35.0
30982,175,1,5232,1.99,03:35.0
30983,175,2,6865,7.99,31:07.0
30984,175,1,7448,2.99,34:57.0
30985,175,1,7771,0.99,20:39.0
30986,175,1,8244,2.99,04:01.0
30987,175,1,8264,4.99,47:17.0
30988,175,1,8440,3.99,59:53.0
30989,175,1,8817,4.99,37:35.0
30990,175,2,9941,4.99,59:52.0
30991,176,1,3643,4.99,48:35.0
30992,176,2,3931,6.99,32:13.0
30993,176,2,4121,3.99,42:17.0
30994,176,1,6035,2.99,30:12.0
30995,176,1,6354,6.99,22:54.0
30996,176,1,7017,4.99,44:30.0
30997,176,1,7025,2.99,08:56.0
30998,176,1,7210,2.99,47:32.0
30999,176,2,7521,2.99,33:09.0
31000,176,1,7751,5.99,24:40.0
31001,176,1,8279,2.99,12:04.0
31002,176,2,9145,6.99,56:22.0
31003,177,1,4760,0.99,16:34.0
31004,177,2,6217,9.99,42:12.0
31005,177,1,6284,2.99,20:06.0
31006,177,1,7493,3.99,24:13.0
31007,177,2,7674,1.99,22:57.0
31008,177,1,8139,0.99,44:57.0
31009,177,2,9190,1.99,52:44.0
31010,178,1,4915,2.99,59:49.0
31011,178,1,5015,2.99,22:51.0
31012,178,1,5057,4.99,48:56.0
31013,178,1,5094,10.99,28:14.0
31014,178,1,5984,2.99,13:03.0
31015,178,2,6347,4.99,47:20.0
31016,178,1,6554,5.99,35:53.0
31017,178,1,6566,6.99,11:20.0
31018,178,2,6606,2.99,32:07.0
31019,178,1,7959,4.99,11:47.0
31020,178,2,8069,0.99,52:13.0
31021,178,1,8287,3.99,32:25.0
31022,178,2,8388,5.99,16:42.0
31023,178,2,8696,4.99,13:45.0
31024,178,2,9004,4.99,32:54.0
31025,178,1,9311,7.99,26:58.0
31026,178,2,9879,4.99,13:59.0
31027,178,2,10125,0.99,01:30.0
31028,179,1,3671,6.99,29:56.0
31029,179,1,3844,0.99,06:25.0
31030,179,1,4618,2.99,28:47.0
31031,179,2,6071,6.99,18:30.0
31032,179,1,6616,7.99,05:57.0
31033,179,1,6806,2.99,00:10.0
31034,179,1,7028,6.99,22:52.0
31035,179,1,7054,4.99,11:55.0
31036,179,1,7609,4.99,39:27.0
31037,179,1,8573,2.99,19:52.0
31038,179,1,8731,8.99,52:24.0
31039,179,2,9491,4.99,13:50.0
31040,179,2,9893,0.99,35:48.0
31041,179,1,10156,4.99,04:27.0
31042,180,2,4826,7.99,12:52.0
31043,180,1,4924,9.99,23:52.0
31044,180,2,5384,0.99,46:13.0
31045,180,2,5773,0.99,59:36.0
31046,180,1,5860,3.99,37:16.0
31047,180,1,7274,2.99,04:01.0
31048,180,2,8540,2.99,21:18.0
31049,180,2,8720,5.99,16:59.0
31050,180,1,9373,0.99,34:03.0
31051,180,2,9995,3.99,59:14.0
31052,181,1,3862,6.99,03:49.0
31053,181,2,4428,4.99,58:07.0
31054,181,2,6477,4.99,07:09.0
31055,181,1,6946,8.99,08:34.0
31056,181,1,7393,0.99,31:19.0
31057,181,1,7632,4.99,31:07.0
31058,181,1,8593,5.99,06:41.0
31059,181,1,8601,9.99,31:58.0
31060,181,2,9214,4.99,38:41.0
31061,181,2,9235,5.99,15:44.0
31062,181,1,9357,8.99,05:27.0
31063,181,1,9844,4.99,54:58.0
31064,182,1,3509,2.99,53:24.0
31065,182,1,3697,6.99,35:49.0
31066,182,1,4174,2.99,28:16.0
31067,182,1,4349,0.99,31:04.0
31068,182,2,4513,1.99,08:26.0
31069,182,2,4591,3.99,58:10.0
31070,182,2,4784,0.99,38:23.0
31071,182,1,5521,2.99,59:49.0
31072,182,2,7229,0.99,29:21.0
31073,182,2,7863,0.99,34:13.0
31074,182,2,7880,4.99,59:04.0
31075,182,2,8048,8.99,18:53.0
31076,183,1,3869,2.99,25:13.0
31077,183,2,4134,0.99,42:51.0
31078,183,2,4157,2.99,32:53.0
31079,183,1,5069,1.99,24:57.0
31080,183,2,5756,0.99,07:55.0
31081,183,1,6472,4.99,01:52.0
31082,183,1,6569,4.99,16:07.0
31083,183,2,7359,0.99,19:31.0
31084,183,2,9672,5.99,02:33.0
31085,183,1,9818,4.99,02:59.0
31086,183,2,9931,2.99,46:46.0
31087,184,1,4314,0.99,06:58.0
31088,184,2,4882,6.99,10:30.0
31089,184,1,5891,0.99,29:44.0
31090,184,2,6493,2.99,09:08.0
31091,184,2,6700,6.99,15:49.0
31092,184,2,7051,4.99,03:04.0
31093,184,2,7686,6.99,47:50.0
31094,184,1,8892,4.99,15:30.0
31095,184,1,9162,0.99,50:23.0
31096,185,1,4186,9.99,00:52.0
31097,185,1,4524,2.99,39:15.0
31098,185,2,4822,7.99,57:14.0
31099,185,2,6106,2.99,33:33.0
31100,185,1,6418,1.99,04:54.0
31101,185,1,6965,2.99,43:45.0
31102,185,1,7066,4.99,22:19.0
31103,185,1,8200,2.99,39:13.0
31104,185,2,8442,0.99,01:34.0
31105,185,1,8684,8.99,45:00.0
31106,185,2,9246,0.99,40:58.0
31107,185,2,9473,2.99,32:40.0
31108,186,2,6067,4.99,03:16.0
31109,186,2,7739,0.99,50:18.0
31110,186,1,7915,3.99,18:13.0
31111,186,1,8483,4.99,18:45.0
31112,186,2,8872,0.99,42:21.0
31113,186,2,9303,2.99,04:26.0
31114,186,2,9360,5.99,08:10.0
31115,186,1,10104,1.99,17:41.0
31116,187,2,3709,10.99,55:23.0
31117,187,1,4429,4.99,01:14.0
31118,187,2,5366,0.99,57:04.0
31119,187,1,5738,8.99,19:18.0
31120,187,2,5833,6.99,07:51.0
31121,187,1,6057,3.99,32:07.0
31122,187,2,6428,2.99,30:18.0
31123,187,2,7289,4.99,55:18.0
31124,187,2,7844,7.99,44:46.0
31125,187,2,7967,7.99,25:18.0
31126,187,1,9241,2.99,27:08.0
31127,188,2,3848,3.99,15:59.0
31128,188,2,4150,2.99,11:49.0
31129,188,2,5356,2.99,36:55.0
31130,188,2,5729,5.99,55:52.0
31131,188,2,6555,4.99,36:43.0
31132,188,2,7042,0.99,48:45.0
31133,188,1,7556,4.99,45:44.0
31134,188,2,9613,4.99,27:20.0
31135,189,1,3763,0.99,24:58.0
31136,189,2,3813,4.99,52:01.0
31137,189,2,4203,0.99,52:41.0
31138,189,1,6193,5.99,15:24.0
31139,189,1,7469,4.99,26:07.0
31140,189,1,7675,4.99,23:47.0
31141,189,2,7790,2.99,51:02.0
31142,189,2,9171,5.99,04:51.0
31143,189,2,9386,0.99,54:48.0
31144,189,1,9506,4.99,47:28.0
31145,190,2,4005,5.99,50:53.0
31146,190,1,4140,2.99,47:37.0
31147,190,2,6867,3.99,35:14.0
31148,190,1,7175,4.99,31:49.0
31149,190,1,7386,5.99,20:37.0
31150,190,2,7404,2.99,53:10.0
31151,190,1,8498,0.99,36:05.0
31152,191,1,5338,2.99,35:34.0
31153,191,2,5397,5.99,12:18.0
31154,191,1,5924,5.99,09:50.0
31155,191,1,7150,6.99,39:41.0
31156,191,1,7450,3.99,47:02.0
31157,191,1,7520,2.99,30:29.0
31158,191,2,8583,0.99,33:17.0
31159,191,1,9297,4.99,54:56.0
31160,191,1,9964,4.99,46:06.0
31161,192,1,3902,2.99,53:45.0
31162,192,1,4469,4.99,46:59.0
31163,192,1,5400,2.99,25:07.0
31164,192,2,6223,0.99,55:36.0
31165,192,2,6691,0.99,55:05.0
31166,192,2,7147,2.99,31:01.0
31167,192,2,8051,0.99,24:43.0
31168,192,2,8292,7.99,58:03.0
31169,192,1,9462,7.99,59:11.0
31170,192,1,9831,2.99,27:59.0
31171,193,1,4892,6.99,34:52.0
31172,193,1,8211,2.99,02:49.0
31173,193,1,8379,4.99,58:07.0
31174,193,1,8431,4.99,41:15.0
31175,193,1,9079,2.99,30:27.0
31176,193,1,9575,4.99,20:20.0
31177,194,2,4231,7.99,16:46.0
31178,194,2,5146,2.99,43:25.0
31179,194,1,5291,2.99,43:29.0
31180,194,2,5894,3.99,38:01.0
31181,194,1,9064,7.99,53:22.0
31182,195,1,4234,6.99,30:02.0
31183,195,1,4315,2.99,08:53.0
31184,195,1,5228,4.99,54:28.0
31185,195,1,5536,0.99,58:09.0
31186,195,2,6175,4.99,13:04.0
31187,195,1,7349,2.99,01:27.0
31188,195,2,8280,4.99,14:18.0
31189,195,2,8479,0.99,10:31.0
31190,195,2,9188,6.99,48:21.0
31191,195,1,9870,5.99,51:18.0
31192,195,1,9994,4.99,58:58.0
31193,196,1,4879,2.99,03:22.0
31194,196,2,4999,4.99,41:24.0
31195,196,2,5143,4.99,35:34.0
31196,196,2,5353,3.99,32:56.0
31197,196,2,5768,4.99,43:53.0
31198,196,2,6857,4.99,21:57.0
31199,196,2,7666,3.99,03:39.0
31200,196,2,8266,0.99,48:43.0
31201,196,2,8472,1.99,04:49.0
31202,196,2,8700,0.99,24:28.0
31203,196,1,9346,5.99,42:19.0
31204,196,1,9721,6.99,57:13.0
31205,196,1,9804,4.99,36:06.0
31206,196,2,10122,10.99,57:55.0
31207,196,1,10191,4.99,57:05.0
31208,197,1,4486,8.99,37:36.0
31209,197,2,4739,4.99,54:24.0
31210,197,2,5182,6.99,36:37.0
31211,197,2,5344,0.99,55:32.0
31212,197,1,8165,2.99,51:33.0
31213,197,2,9378,4.99,41:21.0
31214,197,1,9476,0.99,35:07.0
31215,197,2,9585,4.99,34:22.0
31216,198,2,3770,2.99,42:55.0
31217,198,2,4588,2.99,46:28.0
31218,198,2,4750,0.99,35:30.0
31219,198,2,5794,4.99,03:20.0
31220,198,2,6567,4.99,11:36.0
31221,198,1,6819,4.99,49:28.0
31222,198,2,6889,4.99,29:49.0
31223,198,1,7287,0.99,52:39.0
31224,198,1,7441,5.99,15:20.0
31225,198,1,7583,2.99,43:49.0
31226,198,2,7622,0.99,06:01.0
31227,198,1,8145,5.99,03:08.0
31228,198,2,9389,0.99,56:26.0
31229,198,1,10112,4.99,37:23.0
31230,198,1,10147,2.99,47:10.0
31231,199,1,4499,2.99,37:15.0
31232,199,2,4580,8.99,32:50.0
31233,199,1,4976,4.99,31:57.0
31234,199,2,5398,2.99,13:25.0
31235,199,2,5680,5.99,16:03.0
31236,199,2,6668,2.99,06:12.0
31237,199,2,6782,4.99,51:52.0
31238,199,1,7782,4.99,42:07.0
31239,199,1,8709,0.99,54:21.0
31240,199,1,9752,2.99,50:29.0
31241,199,2,9894,4.99,36:11.0
31242,199,1,9959,4.99,32:49.0
31243,199,1,10196,2.99,03:18.0
31244,200,1,3580,4.99,17:11.0
31245,200,1,5110,2.99,25:52.0
31246,200,1,6123,0.99,30:54.0
31247,200,2,6167,2.99,49:48.0
31248,200,1,6181,4.99,38:38.0
31249,200,1,6947,3.99,10:30.0
31250,200,1,7574,2.99,21:27.0
31251,200,2,8368,3.99,44:08.0
31252,200,2,8462,2.99,44:09.0
31253,200,1,9527,6.99,30:51.0
31254,201,2,3528,4.99,41:54.0
31255,201,2,3708,6.99,51:54.0
31256,201,1,7106,0.99,49:51.0
31257,201,2,7606,2.99,30:42.0
31258,201,2,9355,0.99,03:52.0
31259,209,2,3504,2.99,46:56.0
31260,209,2,4071,5.99,05:53.0
31261,209,1,4309,5.99,58:08.0
31262,209,2,4810,4.99,32:33.0
31263,209,1,4907,4.99,30:08.0
31264,209,2,5170,3.99,52:46.0
31265,209,2,5219,5.99,26:22.0
31266,209,1,6210,0.99,05:10.0
31267,209,1,7116,6.99,15:10.0
31268,209,1,7269,3.99,52:14.0
31269,209,1,7505,4.99,56:30.0
31270,209,2,7752,5.99,29:27.0
31271,209,1,8067,4.99,48:44.0
31272,209,2,8759,8.99,51:04.0
31273,209,2,8816,2.99,21:27.0
31274,209,2,9054,6.99,40:11.0
31275,209,1,9923,0.99,28:42.0
31276,210,2,3563,4.99,25:28.0
31277,210,2,3884,4.99,10:00.0
31278,210,2,4270,0.99,07:08.0
31279,210,1,4306,2.99,40:59.0
